ZIP,COUNTYNAME,STATE,STCOUNTYFP,CLASSFP,IECC_Climate_Zone,Lockout_Setpoint
87062,Valencia County,NM,35061,H1,4B,73.0
87026,Valencia County,NM,35061,H1,4B,73.0
87023,Valencia County,NM,35061,H1,4B,73.0
87060,Valencia County,NM,35061,H1,4B,73.0
87068,Valencia County,NM,35061,H1,4B,73.0
87105,Valencia County,NM,35061,H1,4B,73.0
87002,Valencia County,NM,35061,H1,4B,73.0
87006,Valencia County,NM,35061,H1,4B,73.0
12183,Albany County,NY,36001,H1,5A,69.0
12158,Albany County,NY,36001,H1,5A,69.0
12161,Albany County,NY,36001,H1,5A,69.0
12201,Albany County,NY,36001,H1,5A,69.0
12306,Albany County,NY,36001,H1,5A,69.0
12041,Albany County,NY,36001,H1,5A,69.0
12235,Albany County,NY,36001,H1,5A,69.0
12236,Albany County,NY,36001,H1,5A,69.0
12245,Albany County,NY,36001,H1,5A,69.0
12083,Albany County,NY,36001,H1,5A,69.0
12208,Albany County,NY,36001,H1,5A,69.0
12206,Albany County,NY,36001,H1,5A,69.0
12207,Albany County,NY,36001,H1,5A,69.0
12110,Albany County,NY,36001,H1,5A,69.0
12212,Albany County,NY,36001,H1,5A,69.0
12220,Albany County,NY,36001,H1,5A,69.0
12085,Albany County,NY,36001,H1,5A,69.0
12227,Albany County,NY,36001,H1,5A,69.0
12077,Albany County,NY,36001,H1,5A,69.0
12186,Albany County,NY,36001,H1,5A,69.0
12053,Albany County,NY,36001,H1,5A,69.0
12222,Albany County,NY,36001,H1,5A,69.0
12157,Albany County,NY,36001,H1,5A,69.0
12257,Albany County,NY,36001,H1,5A,69.0
12055,Albany County,NY,36001,H1,5A,69.0
12147,Albany County,NY,36001,H1,5A,69.0
12246,Albany County,NY,36001,H1,5A,69.0
12067,Albany County,NY,36001,H1,5A,69.0
12143,Albany County,NY,36001,H1,5A,69.0
12247,Albany County,NY,36001,H1,5A,69.0
12248,Albany County,NY,36001,H1,5A,69.0
12232,Albany County,NY,36001,H1,5A,69.0
12065,Albany County,NY,36001,H1,5A,69.0
12023,Albany County,NY,36001,H1,5A,69.0
12084,Albany County,NY,36001,H1,5A,69.0
12203,Albany County,NY,36001,H1,5A,69.0
12204,Albany County,NY,36001,H1,5A,69.0
12210,Albany County,NY,36001,H1,5A,69.0
12304,Albany County,NY,36001,H1,5A,69.0
12223,Albany County,NY,36001,H1,5A,69.0
12209,Albany County,NY,36001,H1,5A,69.0
12159,Albany County,NY,36001,H1,5A,69.0
12045,Albany County,NY,36001,H1,5A,69.0
12460,Albany County,NY,36001,H1,5A,69.0
12046,Albany County,NY,36001,H1,5A,69.0
12226,Albany County,NY,36001,H1,5A,69.0
12288,Albany County,NY,36001,H1,5A,69.0
12047,Albany County,NY,36001,H1,5A,69.0
12054,Albany County,NY,36001,H1,5A,69.0
12059,Albany County,NY,36001,H1,5A,69.0
12189,Albany County,NY,36001,H1,5A,69.0
12205,Albany County,NY,36001,H1,5A,69.0
12193,Albany County,NY,36001,H1,5A,69.0
12122,Albany County,NY,36001,H1,5A,69.0
12128,Albany County,NY,36001,H1,5A,69.0
12469,Albany County,NY,36001,H1,5A,69.0
12007,Albany County,NY,36001,H1,5A,69.0
12009,Albany County,NY,36001,H1,5A,69.0
12211,Albany County,NY,36001,H1,5A,69.0
12303,Albany County,NY,36001,H1,5A,69.0
12240,Albany County,NY,36001,H1,5A,69.0
12120,Albany County,NY,36001,H1,5A,69.0
12202,Albany County,NY,36001,H1,5A,69.0
12309,Albany County,NY,36001,H1,5A,69.0
12087,Albany County,NY,36001,H1,5A,69.0
12260,Albany County,NY,36001,H1,5A,69.0
12237,Albany County,NY,36001,H1,5A,69.0
12255,Albany County,NY,36001,H1,5A,69.0
12249,Albany County,NY,36001,H1,5A,69.0
12234,Albany County,NY,36001,H1,5A,69.0
12224,Albany County,NY,36001,H1,5A,69.0
12107,Albany County,NY,36001,H1,5A,69.0
14813,Allegany County,NY,36003,H1,6A,71.0
14739,Allegany County,NY,36003,H1,6A,71.0
14024,Allegany County,NY,36003,H1,6A,71.0
14843,Allegany County,NY,36003,H1,6A,71.0
14065,Allegany County,NY,36003,H1,6A,71.0
14715,Allegany County,NY,36003,H1,6A,71.0
14717,Allegany County,NY,36003,H1,6A,71.0
14822,Allegany County,NY,36003,H1,6A,71.0
14774,Allegany County,NY,36003,H1,6A,71.0
14786,Allegany County,NY,36003,H1,6A,71.0
14735,Allegany County,NY,36003,H1,6A,71.0
14709,Allegany County,NY,36003,H1,6A,71.0
14804,Allegany County,NY,36003,H1,6A,71.0
14884,Allegany County,NY,36003,H1,6A,71.0
14770,Allegany County,NY,36003,H1,6A,71.0
14437,Allegany County,NY,36003,H1,6A,71.0
14806,Allegany County,NY,36003,H1,6A,71.0
14060,Allegany County,NY,36003,H1,6A,71.0
14880,Allegany County,NY,36003,H1,6A,71.0
14777,Allegany County,NY,36003,H1,6A,71.0
14029,Allegany County,NY,36003,H1,6A,71.0
14727,Allegany County,NY,36003,H1,6A,71.0
14536,Allegany County,NY,36003,H1,6A,71.0
14754,Allegany County,NY,36003,H1,6A,71.0
14895,Allegany County,NY,36003,H1,6A,71.0
14711,Allegany County,NY,36003,H1,6A,71.0
14744,Allegany County,NY,36003,H1,6A,71.0
14707,Allegany County,NY,36003,H1,6A,71.0
14802,Allegany County,NY,36003,H1,6A,71.0
14897,Allegany County,NY,36003,H1,6A,71.0
14714,Allegany County,NY,36003,H1,6A,71.0
14708,Allegany County,NY,36003,H1,6A,71.0
14737,Allegany County,NY,36003,H1,6A,71.0
14721,Allegany County,NY,36003,H1,6A,71.0
14745,Allegany County,NY,36003,H1,6A,71.0
14846,Allegany County,NY,36003,H1,6A,71.0
14807,Allegany County,NY,36003,H1,6A,71.0
14836,Allegany County,NY,36003,H1,6A,71.0
14803,Allegany County,NY,36003,H1,6A,71.0
10452,Bronx County,NY,36005,H6,4A,69.0
10457,Bronx County,NY,36005,H6,4A,69.0
10470,Bronx County,NY,36005,H6,4A,69.0
10473,Bronx County,NY,36005,H6,4A,69.0
10464,Bronx County,NY,36005,H6,4A,69.0
10451,Bronx County,NY,36005,H6,4A,69.0
10474,Bronx County,NY,36005,H6,4A,69.0
10462,Bronx County,NY,36005,H6,4A,69.0
10460,Bronx County,NY,36005,H6,4A,69.0
10803,Bronx County,NY,36005,H6,4A,69.0
10456,Bronx County,NY,36005,H6,4A,69.0
10458,Bronx County,NY,36005,H6,4A,69.0
10469,Bronx County,NY,36005,H6,4A,69.0
10471,Bronx County,NY,36005,H6,4A,69.0
10705,Bronx County,NY,36005,H6,4A,69.0
10454,Bronx County,NY,36005,H6,4A,69.0
10455,Bronx County,NY,36005,H6,4A,69.0
10475,Bronx County,NY,36005,H6,4A,69.0
10465,Bronx County,NY,36005,H6,4A,69.0
10453,Bronx County,NY,36005,H6,4A,69.0
10468,Bronx County,NY,36005,H6,4A,69.0
10472,Bronx County,NY,36005,H6,4A,69.0
10466,Bronx County,NY,36005,H6,4A,69.0
10463,Bronx County,NY,36005,H6,4A,69.0
10459,Bronx County,NY,36005,H6,4A,69.0
10467,Bronx County,NY,36005,H6,4A,69.0
10461,Bronx County,NY,36005,H6,4A,69.0
10550,Bronx County,NY,36005,H6,4A,69.0
13790,Broome County,NY,36007,H1,6A,71.0
13850,Broome County,NY,36007,H1,6A,71.0
13903,Broome County,NY,36007,H1,6A,71.0
13904,Broome County,NY,36007,H1,6A,71.0
13851,Broome County,NY,36007,H1,6A,71.0
13777,Broome County,NY,36007,H1,6A,71.0
13833,Broome County,NY,36007,H1,6A,71.0
13813,Broome County,NY,36007,H1,6A,71.0
13863,Broome County,NY,36007,H1,6A,71.0
13749,Broome County,NY,36007,H1,6A,71.0
13754,Broome County,NY,36007,H1,6A,71.0
13901,Broome County,NY,36007,H1,6A,71.0
13835,Broome County,NY,36007,H1,6A,71.0
13730,Broome County,NY,36007,H1,6A,71.0
13794,Broome County,NY,36007,H1,6A,71.0
13795,Broome County,NY,36007,H1,6A,71.0
13865,Broome County,NY,36007,H1,6A,71.0
13744,Broome County,NY,36007,H1,6A,71.0
13761,Broome County,NY,36007,H1,6A,71.0
13797,Broome County,NY,36007,H1,6A,71.0
13762,Broome County,NY,36007,H1,6A,71.0
13736,Broome County,NY,36007,H1,6A,71.0
13732,Broome County,NY,36007,H1,6A,71.0
13778,Broome County,NY,36007,H1,6A,71.0
13905,Broome County,NY,36007,H1,6A,71.0
13748,Broome County,NY,36007,H1,6A,71.0
13826,Broome County,NY,36007,H1,6A,71.0
13737,Broome County,NY,36007,H1,6A,71.0
13760,Broome County,NY,36007,H1,6A,71.0
13811,Broome County,NY,36007,H1,6A,71.0
13902,Broome County,NY,36007,H1,6A,71.0
13802,Broome County,NY,36007,H1,6A,71.0
13746,Broome County,NY,36007,H1,6A,71.0
13803,Broome County,NY,36007,H1,6A,71.0
13848,Broome County,NY,36007,H1,6A,71.0
13787,Broome County,NY,36007,H1,6A,71.0
13745,Broome County,NY,36007,H1,6A,71.0
13862,Broome County,NY,36007,H1,6A,71.0
13783,Broome County,NY,36007,H1,6A,71.0
14743,Cattaraugus County,NY,36009,H1,6A,71.0
14760,Cattaraugus County,NY,36009,H1,6A,71.0
14101,Cattaraugus County,NY,36009,H1,6A,71.0
14731,Cattaraugus County,NY,36009,H1,6A,71.0
14783,Cattaraugus County,NY,36009,H1,6A,71.0
14062,Cattaraugus County,NY,36009,H1,6A,71.0
14726,Cattaraugus County,NY,36009,H1,6A,71.0
14129,Cattaraugus County,NY,36009,H1,6A,71.0
14748,Cattaraugus County,NY,36009,H1,6A,71.0
14138,Cattaraugus County,NY,36009,H1,6A,71.0
14772,Cattaraugus County,NY,36009,H1,6A,71.0
14030,Cattaraugus County,NY,36009,H1,6A,71.0
14788,Cattaraugus County,NY,36009,H1,6A,71.0
14779,Cattaraugus County,NY,36009,H1,6A,71.0
14737,Cattaraugus County,NY,36009,H1,6A,71.0
14171,Cattaraugus County,NY,36009,H1,6A,71.0
14081,Cattaraugus County,NY,36009,H1,6A,71.0
14070,Cattaraugus County,NY,36009,H1,6A,71.0
14727,Cattaraugus County,NY,36009,H1,6A,71.0
14706,Cattaraugus County,NY,36009,H1,6A,71.0
14753,Cattaraugus County,NY,36009,H1,6A,71.0
14009,Cattaraugus County,NY,36009,H1,6A,71.0
14042,Cattaraugus County,NY,36009,H1,6A,71.0
14747,Cattaraugus County,NY,36009,H1,6A,71.0
14729,Cattaraugus County,NY,36009,H1,6A,71.0
14770,Cattaraugus County,NY,36009,H1,6A,71.0
14738,Cattaraugus County,NY,36009,H1,6A,71.0
14141,Cattaraugus County,NY,36009,H1,6A,71.0
14766,Cattaraugus County,NY,36009,H1,6A,71.0
14730,Cattaraugus County,NY,36009,H1,6A,71.0
14751,Cattaraugus County,NY,36009,H1,6A,71.0
14065,Cattaraugus County,NY,36009,H1,6A,71.0
14060,Cattaraugus County,NY,36009,H1,6A,71.0
14719,Cattaraugus County,NY,36009,H1,6A,71.0
14755,Cattaraugus County,NY,36009,H1,6A,71.0
14741,Cattaraugus County,NY,36009,H1,6A,71.0
14173,Cattaraugus County,NY,36009,H1,6A,71.0
14778,Cattaraugus County,NY,36009,H1,6A,71.0
14041,Cattaraugus County,NY,36009,H1,6A,71.0
14168,Cattaraugus County,NY,36009,H1,6A,71.0
13081,Cayuga County,NY,36011,H1,5A,69.0
13146,Cayuga County,NY,36011,H1,5A,69.0
13026,Cayuga County,NY,36011,H1,5A,69.0
13034,Cayuga County,NY,36011,H1,5A,69.0
13045,Cayuga County,NY,36011,H1,5A,69.0
13156,Cayuga County,NY,36011,H1,5A,69.0
13160,Cayuga County,NY,36011,H1,5A,69.0
13027,Cayuga County,NY,36011,H1,5A,69.0
13077,Cayuga County,NY,36011,H1,5A,69.0
13064,Cayuga County,NY,36011,H1,5A,69.0
13166,Cayuga County,NY,36011,H1,5A,69.0
13143,Cayuga County,NY,36011,H1,5A,69.0
13022,Cayuga County,NY,36011,H1,5A,69.0
13139,Cayuga County,NY,36011,H1,5A,69.0
13152,Cayuga County,NY,36011,H1,5A,69.0
13080,Cayuga County,NY,36011,H1,5A,69.0
13113,Cayuga County,NY,36011,H1,5A,69.0
13060,Cayuga County,NY,36011,H1,5A,69.0
13118,Cayuga County,NY,36011,H1,5A,69.0
14882,Cayuga County,NY,36011,H1,5A,69.0
13140,Cayuga County,NY,36011,H1,5A,69.0
13071,Cayuga County,NY,36011,H1,5A,69.0
13092,Cayuga County,NY,36011,H1,5A,69.0
13024,Cayuga County,NY,36011,H1,5A,69.0
13021,Cayuga County,NY,36011,H1,5A,69.0
13147,Cayuga County,NY,36011,H1,5A,69.0
13117,Cayuga County,NY,36011,H1,5A,69.0
13111,Cayuga County,NY,36011,H1,5A,69.0
13073,Cayuga County,NY,36011,H1,5A,69.0
13033,Cayuga County,NY,36011,H1,5A,69.0
13126,Cayuga County,NY,36011,H1,5A,69.0
13074,Cayuga County,NY,36011,H1,5A,69.0
14747,Chautauqua County,NY,36013,H1,5A,69.0
14723,Chautauqua County,NY,36013,H1,5A,69.0
14712,Chautauqua County,NY,36013,H1,5A,69.0
14787,Chautauqua County,NY,36013,H1,5A,69.0
14718,Chautauqua County,NY,36013,H1,5A,69.0
14710,Chautauqua County,NY,36013,H1,5A,69.0
14767,Chautauqua County,NY,36013,H1,5A,69.0
14726,Chautauqua County,NY,36013,H1,5A,69.0
14701,Chautauqua County,NY,36013,H1,5A,69.0
14728,Chautauqua County,NY,36013,H1,5A,69.0
14769,Chautauqua County,NY,36013,H1,5A,69.0
14736,Chautauqua County,NY,36013,H1,5A,69.0
14062,Chautauqua County,NY,36013,H1,5A,69.0
14136,Chautauqua County,NY,36013,H1,5A,69.0
14724,Chautauqua County,NY,36013,H1,5A,69.0
14758,Chautauqua County,NY,36013,H1,5A,69.0
14720,Chautauqua County,NY,36013,H1,5A,69.0
14752,Chautauqua County,NY,36013,H1,5A,69.0
14135,Chautauqua County,NY,36013,H1,5A,69.0
14757,Chautauqua County,NY,36013,H1,5A,69.0
14782,Chautauqua County,NY,36013,H1,5A,69.0
14742,Chautauqua County,NY,36013,H1,5A,69.0
14722,Chautauqua County,NY,36013,H1,5A,69.0
14750,Chautauqua County,NY,36013,H1,5A,69.0
14716,Chautauqua County,NY,36013,H1,5A,69.0
14781,Chautauqua County,NY,36013,H1,5A,69.0
14740,Chautauqua County,NY,36013,H1,5A,69.0
14138,Chautauqua County,NY,36013,H1,5A,69.0
14732,Chautauqua County,NY,36013,H1,5A,69.0
14048,Chautauqua County,NY,36013,H1,5A,69.0
14733,Chautauqua County,NY,36013,H1,5A,69.0
14784,Chautauqua County,NY,36013,H1,5A,69.0
14063,Chautauqua County,NY,36013,H1,5A,69.0
14702,Chautauqua County,NY,36013,H1,5A,69.0
14738,Chautauqua County,NY,36013,H1,5A,69.0
14775,Chautauqua County,NY,36013,H1,5A,69.0
14081,Chautauqua County,NY,36013,H1,5A,69.0
14166,Chautauqua County,NY,36013,H1,5A,69.0
14785,Chautauqua County,NY,36013,H1,5A,69.0
14903,Chemung County,NY,36015,H1,5A,69.0
14814,Chemung County,NY,36015,H1,5A,69.0
14902,Chemung County,NY,36015,H1,5A,69.0
14825,Chemung County,NY,36015,H1,5A,69.0
14889,Chemung County,NY,36015,H1,5A,69.0
14805,Chemung County,NY,36015,H1,5A,69.0
14845,Chemung County,NY,36015,H1,5A,69.0
14824,Chemung County,NY,36015,H1,5A,69.0
14816,Chemung County,NY,36015,H1,5A,69.0
14871,Chemung County,NY,36015,H1,5A,69.0
14861,Chemung County,NY,36015,H1,5A,69.0
14901,Chemung County,NY,36015,H1,5A,69.0
14864,Chemung County,NY,36015,H1,5A,69.0
14894,Chemung County,NY,36015,H1,5A,69.0
14872,Chemung County,NY,36015,H1,5A,69.0
14892,Chemung County,NY,36015,H1,5A,69.0
14859,Chemung County,NY,36015,H1,5A,69.0
14830,Chemung County,NY,36015,H1,5A,69.0
14867,Chemung County,NY,36015,H1,5A,69.0
14838,Chemung County,NY,36015,H1,5A,69.0
14904,Chemung County,NY,36015,H1,5A,69.0
14905,Chemung County,NY,36015,H1,5A,69.0
14812,Chemung County,NY,36015,H1,5A,69.0
13733,Chenango County,NY,36017,H1,6A,71.0
13809,Chenango County,NY,36017,H1,6A,71.0
13040,Chenango County,NY,36017,H1,6A,71.0
13814,Chenango County,NY,36017,H1,6A,71.0
13485,Chenango County,NY,36017,H1,6A,71.0
13813,Chenango County,NY,36017,H1,6A,71.0
13815,Chenango County,NY,36017,H1,6A,71.0
13801,Chenango County,NY,36017,H1,6A,71.0
13843,Chenango County,NY,36017,H1,6A,71.0
13332,Chenango County,NY,36017,H1,6A,71.0
13124,Chenango County,NY,36017,H1,6A,71.0
13136,Chenango County,NY,36017,H1,6A,71.0
13155,Chenango County,NY,36017,H1,6A,71.0
13787,Chenango County,NY,36017,H1,6A,71.0
13746,Chenango County,NY,36017,H1,6A,71.0
13758,Chenango County,NY,36017,H1,6A,71.0
13832,Chenango County,NY,36017,H1,6A,71.0
13730,Chenango County,NY,36017,H1,6A,71.0
13460,Chenango County,NY,36017,H1,6A,71.0
13841,Chenango County,NY,36017,H1,6A,71.0
13052,Chenango County,NY,36017,H1,6A,71.0
13778,Chenango County,NY,36017,H1,6A,71.0
13844,Chenango County,NY,36017,H1,6A,71.0
13411,Chenango County,NY,36017,H1,6A,71.0
13830,Chenango County,NY,36017,H1,6A,71.0
13464,Chenango County,NY,36017,H1,6A,71.0
13780,Chenango County,NY,36017,H1,6A,71.0
13072,Chenango County,NY,36017,H1,6A,71.0
12901,Clinton County,NY,36019,H1,6A,71.0
12972,Clinton County,NY,36019,H1,6A,71.0
12910,Clinton County,NY,36019,H1,6A,71.0
12912,Clinton County,NY,36019,H1,6A,71.0
12981,Clinton County,NY,36019,H1,6A,71.0
12992,Clinton County,NY,36019,H1,6A,71.0
12978,Clinton County,NY,36019,H1,6A,71.0
12929,Clinton County,NY,36019,H1,6A,71.0
12997,Clinton County,NY,36019,H1,6A,71.0
12934,Clinton County,NY,36019,H1,6A,71.0
12952,Clinton County,NY,36019,H1,6A,71.0
12920,Clinton County,NY,36019,H1,6A,71.0
12924,Clinton County,NY,36019,H1,6A,71.0
12919,Clinton County,NY,36019,H1,6A,71.0
12935,Clinton County,NY,36019,H1,6A,71.0
12979,Clinton County,NY,36019,H1,6A,71.0
12903,Clinton County,NY,36019,H1,6A,71.0
12944,Clinton County,NY,36019,H1,6A,71.0
12911,Clinton County,NY,36019,H1,6A,71.0
12958,Clinton County,NY,36019,H1,6A,71.0
12985,Clinton County,NY,36019,H1,6A,71.0
12918,Clinton County,NY,36019,H1,6A,71.0
12955,Clinton County,NY,36019,H1,6A,71.0
12923,Clinton County,NY,36019,H1,6A,71.0
12962,Clinton County,NY,36019,H1,6A,71.0
12959,Clinton County,NY,36019,H1,6A,71.0
12921,Clinton County,NY,36019,H1,6A,71.0
12933,Clinton County,NY,36019,H1,6A,71.0
12529,Columbia County,NY,36021,H1,5A,69.0
12106,Columbia County,NY,36021,H1,5A,69.0
12125,Columbia County,NY,36021,H1,5A,69.0
12050,Columbia County,NY,36021,H1,5A,69.0
12521,Columbia County,NY,36021,H1,5A,69.0
12165,Columbia County,NY,36021,H1,5A,69.0
12195,Columbia County,NY,36021,H1,5A,69.0
12541,Columbia County,NY,36021,H1,5A,69.0
12513,Columbia County,NY,36021,H1,5A,69.0
12534,Columbia County,NY,36021,H1,5A,69.0
12567,Columbia County,NY,36021,H1,5A,69.0
12060,Columbia County,NY,36021,H1,5A,69.0
12583,Columbia County,NY,36021,H1,5A,69.0
12571,Columbia County,NY,36021,H1,5A,69.0
12546,Columbia County,NY,36021,H1,5A,69.0
12017,Columbia County,NY,36021,H1,5A,69.0
12565,Columbia County,NY,36021,H1,5A,69.0
12544,Columbia County,NY,36021,H1,5A,69.0
12526,Columbia County,NY,36021,H1,5A,69.0
12523,Columbia County,NY,36021,H1,5A,69.0
12037,Columbia County,NY,36021,H1,5A,69.0
12075,Columbia County,NY,36021,H1,5A,69.0
12184,Columbia County,NY,36021,H1,5A,69.0
12174,Columbia County,NY,36021,H1,5A,69.0
12172,Columbia County,NY,36021,H1,5A,69.0
12123,Columbia County,NY,36021,H1,5A,69.0
12173,Columbia County,NY,36021,H1,5A,69.0
12530,Columbia County,NY,36021,H1,5A,69.0
12132,Columbia County,NY,36021,H1,5A,69.0
12517,Columbia County,NY,36021,H1,5A,69.0
12029,Columbia County,NY,36021,H1,5A,69.0
12062,Columbia County,NY,36021,H1,5A,69.0
12156,Columbia County,NY,36021,H1,5A,69.0
12024,Columbia County,NY,36021,H1,5A,69.0
12115,Columbia County,NY,36021,H1,5A,69.0
12502,Columbia County,NY,36021,H1,5A,69.0
12516,Columbia County,NY,36021,H1,5A,69.0
12130,Columbia County,NY,36021,H1,5A,69.0
12136,Columbia County,NY,36021,H1,5A,69.0
12503,Columbia County,NY,36021,H1,5A,69.0
13040,Cortland County,NY,36023,H1,5A,69.0
13077,Cortland County,NY,36023,H1,5A,69.0
13159,Cortland County,NY,36023,H1,5A,69.0
13835,Cortland County,NY,36023,H1,5A,69.0
13045,Cortland County,NY,36023,H1,5A,69.0
13841,Cortland County,NY,36023,H1,5A,69.0
13141,Cortland County,NY,36023,H1,5A,69.0
13738,Cortland County,NY,36023,H1,5A,69.0
13863,Cortland County,NY,36023,H1,5A,69.0
13101,Cortland County,NY,36023,H1,5A,69.0
13784,Cortland County,NY,36023,H1,5A,69.0
13087,Cortland County,NY,36023,H1,5A,69.0
13052,Cortland County,NY,36023,H1,5A,69.0
13803,Cortland County,NY,36023,H1,5A,69.0
13158,Cortland County,NY,36023,H1,5A,69.0
13073,Cortland County,NY,36023,H1,5A,69.0
13053,Cortland County,NY,36023,H1,5A,69.0
12455,Delaware County,NY,36025,H1,6A,71.0
13775,Delaware County,NY,36025,H1,6A,71.0
13842,Delaware County,NY,36025,H1,6A,71.0
13856,Delaware County,NY,36025,H1,6A,71.0
13846,Delaware County,NY,36025,H1,6A,71.0
13740,Delaware County,NY,36025,H1,6A,71.0
13733,Delaware County,NY,36025,H1,6A,71.0
12438,Delaware County,NY,36025,H1,6A,71.0
12459,Delaware County,NY,36025,H1,6A,71.0
13825,Delaware County,NY,36025,H1,6A,71.0
13847,Delaware County,NY,36025,H1,6A,71.0
13757,Delaware County,NY,36025,H1,6A,71.0
13783,Delaware County,NY,36025,H1,6A,71.0
13786,Delaware County,NY,36025,H1,6A,71.0
13838,Delaware County,NY,36025,H1,6A,71.0
13849,Delaware County,NY,36025,H1,6A,71.0
13782,Delaware County,NY,36025,H1,6A,71.0
13754,Delaware County,NY,36025,H1,6A,71.0
12434,Delaware County,NY,36025,H1,6A,71.0
12758,Delaware County,NY,36025,H1,6A,71.0
12155,Delaware County,NY,36025,H1,6A,71.0
12167,Delaware County,NY,36025,H1,6A,71.0
13820,Delaware County,NY,36025,H1,6A,71.0
13731,Delaware County,NY,36025,H1,6A,71.0
13751,Delaware County,NY,36025,H1,6A,71.0
12465,Delaware County,NY,36025,H1,6A,71.0
13804,Delaware County,NY,36025,H1,6A,71.0
12093,Delaware County,NY,36025,H1,6A,71.0
13752,Delaware County,NY,36025,H1,6A,71.0
12468,Delaware County,NY,36025,H1,6A,71.0
12421,Delaware County,NY,36025,H1,6A,71.0
13750,Delaware County,NY,36025,H1,6A,71.0
13755,Delaware County,NY,36025,H1,6A,71.0
13739,Delaware County,NY,36025,H1,6A,71.0
13774,Delaware County,NY,36025,H1,6A,71.0
13788,Delaware County,NY,36025,H1,6A,71.0
13839,Delaware County,NY,36025,H1,6A,71.0
12406,Delaware County,NY,36025,H1,6A,71.0
12760,Delaware County,NY,36025,H1,6A,71.0
12474,Delaware County,NY,36025,H1,6A,71.0
13756,Delaware County,NY,36025,H1,6A,71.0
13860,Delaware County,NY,36025,H1,6A,71.0
13806,Delaware County,NY,36025,H1,6A,71.0
12430,Delaware County,NY,36025,H1,6A,71.0
12776,Delaware County,NY,36025,H1,6A,71.0
13753,Delaware County,NY,36025,H1,6A,71.0
12564,Dutchess County,NY,36027,H1,5A,69.0
12504,Dutchess County,NY,36027,H1,5A,69.0
12510,Dutchess County,NY,36027,H1,5A,69.0
12540,Dutchess County,NY,36027,H1,5A,69.0
12603,Dutchess County,NY,36027,H1,5A,69.0
12571,Dutchess County,NY,36027,H1,5A,69.0
12578,Dutchess County,NY,36027,H1,5A,69.0
12604,Dutchess County,NY,36027,H1,5A,69.0
12574,Dutchess County,NY,36027,H1,5A,69.0
12524,Dutchess County,NY,36027,H1,5A,69.0
12531,Dutchess County,NY,36027,H1,5A,69.0
12546,Dutchess County,NY,36027,H1,5A,69.0
12585,Dutchess County,NY,36027,H1,5A,69.0
12527,Dutchess County,NY,36027,H1,5A,69.0
12533,Dutchess County,NY,36027,H1,5A,69.0
12538,Dutchess County,NY,36027,H1,5A,69.0
12590,Dutchess County,NY,36027,H1,5A,69.0
12581,Dutchess County,NY,36027,H1,5A,69.0
12511,Dutchess County,NY,36027,H1,5A,69.0
12512,Dutchess County,NY,36027,H1,5A,69.0
12537,Dutchess County,NY,36027,H1,5A,69.0
12508,Dutchess County,NY,36027,H1,5A,69.0
12601,Dutchess County,NY,36027,H1,5A,69.0
12583,Dutchess County,NY,36027,H1,5A,69.0
10512,Dutchess County,NY,36027,H1,5A,69.0
12545,Dutchess County,NY,36027,H1,5A,69.0
12572,Dutchess County,NY,36027,H1,5A,69.0
12570,Dutchess County,NY,36027,H1,5A,69.0
12580,Dutchess County,NY,36027,H1,5A,69.0
12594,Dutchess County,NY,36027,H1,5A,69.0
12569,Dutchess County,NY,36027,H1,5A,69.0
12501,Dutchess County,NY,36027,H1,5A,69.0
12514,Dutchess County,NY,36027,H1,5A,69.0
12567,Dutchess County,NY,36027,H1,5A,69.0
12592,Dutchess County,NY,36027,H1,5A,69.0
12582,Dutchess County,NY,36027,H1,5A,69.0
12522,Dutchess County,NY,36027,H1,5A,69.0
12602,Dutchess County,NY,36027,H1,5A,69.0
12507,Dutchess County,NY,36027,H1,5A,69.0
12506,Dutchess County,NY,36027,H1,5A,69.0
14055,Erie County,NY,36029,H1,5A,69.0
14057,Erie County,NY,36029,H1,5A,69.0
14212,Erie County,NY,36029,H1,5A,69.0
14127,Erie County,NY,36029,H1,5A,69.0
14216,Erie County,NY,36029,H1,5A,69.0
14217,Erie County,NY,36029,H1,5A,69.0
14221,Erie County,NY,36029,H1,5A,69.0
14226,Erie County,NY,36029,H1,5A,69.0
14220,Erie County,NY,36029,H1,5A,69.0
14111,Erie County,NY,36029,H1,5A,69.0
14208,Erie County,NY,36029,H1,5A,69.0
14030,Erie County,NY,36029,H1,5A,69.0
14081,Erie County,NY,36029,H1,5A,69.0
14038,Erie County,NY,36029,H1,5A,69.0
14051,Erie County,NY,36029,H1,5A,69.0
14209,Erie County,NY,36029,H1,5A,69.0
14206,Erie County,NY,36029,H1,5A,69.0
14204,Erie County,NY,36029,H1,5A,69.0
14215,Erie County,NY,36029,H1,5A,69.0
14170,Erie County,NY,36029,H1,5A,69.0
14085,Erie County,NY,36029,H1,5A,69.0
14070,Erie County,NY,36029,H1,5A,69.0
14091,Erie County,NY,36029,H1,5A,69.0
14013,Erie County,NY,36029,H1,5A,69.0
14043,Erie County,NY,36029,H1,5A,69.0
14072,Erie County,NY,36029,H1,5A,69.0
14141,Erie County,NY,36029,H1,5A,69.0
